patchid,label
CBK_0001_00_20230804_0049_12,4
CBK_0001_00_20230804_0049_13,4
CBK_0001_00_20230804_0049_14,0
CBK_0001_00_20230804_0049_15,0
CBK_0001_00_20230804_0049_16,4
CBK_0001_00_20230804_0049_17,4
CBK_0001_00_20230804_0049_18,4
CBK_0001_00_20230804_0049_19,4
CBK_0001_00_20230804_0049_20,4
CBK_0001_00_20230804_0049_21,4
CBK_0001_00_20230804_0049_22,4
CBK_0001_00_20230804_0049_23,4
CBK_0001_00_20230804_0049_24,4
CBK_0001_00_20230804_0049_25,4
CBK_0001_00_20230804_0049_26,4
CBK_0001_00_20230804_0049_27,4
CBK_0001_00_20230804_0049_28,4
CBK_0001_00_20230804_0049_29,4
CBK_0001_00_20230804_0049_30,0
CBK_0001_00_20230804_0049_31,4
CBK_0001_00_20230804_0049_32,4
CBK_0001_00_20230804_0049_33,4
CBK_0001_00_20230804_0049_34,0
CBK_0001_00_20230804_0049_35,0
CBK_0001_00_20230804_0050_1,3
CBK_0001_00_20230804_0050_2,3
CBK_0001_00_20230804_0050_3,3
CBK_0001_00_20230804_0050_4,3
CBK_0001_00_20230804_0050_5,3
CBK_0001_00_20230804_0050_6,3
CBK_0001_00_20230804_0050_7,"3,5"
CBK_0001_00_20230804_0050_8,"3,5"
CBK_0001_00_20230804_0050_9,3
CBK_0001_00_20230804_0050_10,3
CBK_0001_00_20230804_0050_11,0
CBK_0001_00_20230804_0050_12,3
CBK_0001_00_20230804_0050_13,5
CBK_0001_00_20230804_0050_14,5
CBK_0001_00_20230804_0050_15,"3,5"
CBK_0001_00_20230804_0050_16,"3,5"
CBK_0001_00_20230804_0050_17,5
CBK_0001_00_20230804_0050_18,5
CBK_0001_00_20230804_0050_19,5
CBK_0001_00_20230804_0050_20,"3,5"
CBK_0001_00_20230804_0050_21,"3,5"
CBK_0001_00_20230804_0050_22,"3,5"
CBK_0001_00_20230804_0050_23,"3,5"
CBK_0001_00_20230804_0050_24,"3,5"
CBK_0001_00_20230804_0050_25,"3,5"
CBK_0001_00_20230804_0050_26,3
CBK_0001_00_20230804_0050_27,"3,5"
CBK_0001_00_20230804_0050_28,5
CBK_0001_00_20230804_0050_29,5
CBK_0001_00_20230804_0050_30,5
CBK_0001_00_20230804_0050_31,3
CBK_0001_00_20230804_0050_32,"3,5"
CBK_0001_00_20230804_0050_33,5
CBK_0001_00_20230804_0050_34,5
CBK_0001_00_20230804_0050_35,5
CBK_0001_00_20230804_0051_1,3
CBK_0001_00_20230804_0051_2,3
CBK_0001_00_20230804_0051_3,3
CBK_0001_00_20230804_0051_4,3
CBK_0001_00_20230804_0051_5,3
CBK_0001_00_20230804_0051_6,3
CBK_0001_00_20230804_0051_7,3
CBK_0001_00_20230804_0051_8,3
CBK_0001_00_20230804_0051_9,"1,3,4"
CBK_0001_00_20230804_0051_10,0
CBK_0001_00_20230804_0051_11,"1,3"
CBK_0001_00_20230804_0051_12,"1,3"
CBK_0001_00_20230804_0051_13,"1,3"
CBK_0001_00_20230804_0051_14,"1,3"
CBK_0001_00_20230804_0051_15,3
CBK_0001_00_20230804_0051_16,"1,3"
CBK_0001_00_20230804_0051_17,"1,3"
CBK_0001_00_20230804_0051_18,"1,3"
CBK_0001_00_20230804_0051_19,"1,3"
CBK_0001_00_20230804_0051_20,"1,3"
CBK_0001_00_20230804_0051_21,"1,3"
CBK_0001_00_20230804_0051_22,"1,3"
CBK_0001_00_20230804_0051_23,3
CBK_0001_00_20230804_0051_24,"1,3"
CBK_0001_00_20230804_0051_25,"1,3"
CBK_0001_00_20230804_0051_26,3
CBK_0001_00_20230804_0051_27,3
CBK_0001_00_20230804_0051_28,3
CBK_0001_00_20230804_0051_29,"1,3"
CBK_0001_00_20230804_0051_30,"1,3"
CBK_0001_00_20230804_0051_31,3
CBK_0001_00_20230804_0051_32,3
CBK_0001_00_20230804_0051_33,3
CBK_0001_00_20230804_0051_34,3
CBK_0001_00_20230804_0051_35,"1,3"
CBK_0001_00_20230804_0052_1,0
CBK_0001_00_20230804_0052_2,"1,5"
CBK_0001_00_20230804_0052_3,"1,3"
CBK_0001_00_20230804_0052_4,"1,3"
CBK_0001_00_20230804_0052_5,3
CBK_0001_00_20230804_0052_6,5
CBK_0001_00_20230804_0052_7,"1,5"
CBK_0001_00_20230804_0052_8,"1,3"
CBK_0001_00_20230804_0052_9,"1,3"
CBK_0001_00_20230804_0052_10,3
CBK_0001_00_20230804_0052_11,0
CBK_0001_00_20230804_0052_12,1
CBK_0001_00_20230804_0052_13,"1,3"
CBK_0001_00_20230804_0052_14,3
CBK_0001_00_20230804_0052_15,3
CBK_0001_00_20230804_0052_16,0
CBK_0001_00_20230804_0052_17,1
CBK_0001_00_20230804_0052_18,"1,3"
CBK_0001_00_20230804_0052_19,1
CBK_0001_00_20230804_0052_20,"1,3"
CBK_0001_00_20230804_0052_21,0
CBK_0001_00_20230804_0052_22,1
CBK_0001_00_20230804_0052_23,1
CBK_0001_00_20230804_0052_24,"1,8"
CBK_0001_00_20230804_0052_25,"1,3"
CBK_0001_00_20230804_0052_26,0
CBK_0001_00_20230804_0052_27,1
CBK_0001_00_20230804_0052_28,1
CBK_0001_00_20230804_0052_29,"1,3"
CBK_0001_00_20230804_0052_30,"1,3"
CBK_0001_00_20230804_0052_31,0
CBK_0001_00_20230804_0052_32,0
CBK_0001_00_20230804_0052_33,1
CBK_0001_00_20230804_0052_34,1
CBK_0001_00_20230804_0052_35,3
CBK_0001_00_20230804_0053_1,4
CBK_0001_00_20230804_0053_2,4
CBK_0001_00_20230804_0053_3,4
CBK_0001_00_20230804_0053_4,4
CBK_0001_00_20230804_0053_5,0
CBK_0001_00_20230804_0053_6,4
CBK_0001_00_20230804_0053_7,4
CBK_0001_00_20230804_0053_8,4
CBK_0001_00_20230804_0053_9,4
CBK_0001_00_20230804_0053_10,0
CBK_0001_00_20230804_0053_11,4
CBK_0001_00_20230804_0053_12,4
CBK_0001_00_20230804_0053_13,4
CBK_0001_00_20230804_0053_14,4
CBK_0001_00_20230804_0053_15,4
CBK_0001_00_20230804_0053_16,4
CBK_0001_00_20230804_0053_17,4
CBK_0001_00_20230804_0053_18,4
CBK_0001_00_20230804_0053_19,4
CBK_0001_00_20230804_0053_20,0
CBK_0001_00_20230804_0053_21,4
CBK_0001_00_20230804_0053_22,4
CBK_0001_00_20230804_0053_23,4
CBK_0001_00_20230804_0053_24,4
CBK_0001_00_20230804_0053_25,0
CBK_0001_00_20230804_0053_26,4
CBK_0001_00_20230804_0053_27,4
CBK_0001_00_20230804_0053_28,4
CBK_0001_00_20230804_0053_29,4
CBK_0001_00_20230804_0053_30,0
CBK_0001_00_20230804_0053_31,4
CBK_0001_00_20230804_0053_32,4
CBK_0001_00_20230804_0053_33,4
CBK_0001_00_20230804_0053_34,4
CBK_0001_00_20230804_0053_35,0
CBK_0001_00_20230804_0054_1,4
CBK_0001_00_20230804_0054_2,4
CBK_0001_00_20230804_0054_3,0
CBK_0001_00_20230804_0054_4,0
CBK_0001_00_20230804_0054_5,0
CBK_0001_00_20230804_0054_6,4
CBK_0001_00_20230804_0054_7,4
CBK_0001_00_20230804_0054_8,0
CBK_0001_00_20230804_0054_9,0
CBK_0001_00_20230804_0054_10,0
CBK_0001_00_20230804_0054_11,4
CBK_0001_00_20230804_0054_12,4
CBK_0001_00_20230804_0054_13,0
CBK_0001_00_20230804_0054_14,0
CBK_0001_00_20230804_0054_15,0
CBK_0001_00_20230804_0054_16,4
CBK_0001_00_20230804_0054_17,4
CBK_0001_00_20230804_0054_18,4
CBK_0001_00_20230804_0054_19,0
CBK_0001_00_20230804_0054_20,0
CBK_0001_00_20230804_0054_21,4
CBK_0001_00_20230804_0054_22,4
CBK_0001_00_20230804_0054_23,4
CBK_0001_00_20230804_0054_24,0
CBK_0001_00_20230804_0054_25,0
CBK_0001_00_20230804_0054_26,4
CBK_0001_00_20230804_0054_27,4
CBK_0001_00_20230804_0054_28,0
CBK_0001_00_20230804_0054_29,0
CBK_0001_00_20230804_0054_30,0
CBK_0001_00_20230804_0054_31,4
CBK_0001_00_20230804_0054_32,4
CBK_0001_00_20230804_0054_33,0
CBK_0001_00_20230804_0054_34,0
CBK_0001_00_20230804_0054_35,0
CBK_0001_00_20230804_0055_1,4
CBK_0001_00_20230804_0055_2,"1,4"
CBK_0001_00_20230804_0055_3,"1,4"
CBK_0001_00_20230804_0055_4,4
CBK_0001_00_20230804_0055_5,4
CBK_0001_00_20230804_0055_6,4
CBK_0001_00_20230804_0055_7,2
CBK_0001_00_20230804_0055_8,"1,2"
CBK_0001_00_20230804_0055_9,"1,4"
CBK_0001_00_20230804_0055_10,4
CBK_0001_00_20230804_0055_11,4
CBK_0001_00_20230804_0055_12,"2,3,4"
CBK_0001_00_20230804_0055_13,2
CBK_0001_00_20230804_0055_14,"1,3"
CBK_0001_00_20230804_0055_15,4
CBK_0001_00_20230804_0055_16,4
CBK_0001_00_20230804_0055_17,"1,3"
CBK_0001_00_20230804_0055_18,"2,3"
CBK_0001_00_20230804_0055_19,3
CBK_0001_00_20230804_0055_20,4
CBK_0001_00_20230804_0055_21,4
CBK_0001_00_20230804_0055_22,4
CBK_0001_00_20230804_0055_23,"1,4"
CBK_0001_00_20230804_0055_24,4
CBK_0001_00_20230804_0055_25,4
CBK_0001_00_20230804_0055_26,4
CBK_0001_00_20230804_0055_27,0
CBK_0001_00_20230804_0055_28,4
CBK_0001_00_20230804_0055_29,4
CBK_0001_00_20230804_0055_30,4
CBK_0001_00_20230804_0055_31,4
CBK_0001_00_20230804_0055_32,4
CBK_0001_00_20230804_0055_33,4
CBK_0001_00_20230804_0055_34,0
CBK_0001_00_20230804_0055_35,0
CBK_0001_00_20230804_0057_1,"1,3"
CBK_0001_00_20230804_0057_2,"1,3"
CBK_0001_00_20230804_0057_3,"1,3,8"
CBK_0001_00_20230804_0057_4,"1,8"
CBK_0001_00_20230804_0057_5,"1,8"
CBK_0001_00_20230804_0057_6,"1,3"
CBK_0001_00_20230804_0057_7,1
CBK_0001_00_20230804_0057_8,"1,3"
CBK_0001_00_20230804_0057_9,"1,3,8"
CBK_0001_00_20230804_0057_10,"1,8"
CBK_0001_00_20230804_0057_11,1
CBK_0001_00_20230804_0057_12,"1,3"
CBK_0001_00_20230804_0057_13,"1,3,8"
CBK_0001_00_20230804_0057_14,"1,3,8"
CBK_0001_00_20230804_0057_15,1
CBK_0001_00_20230804_0057_16,"1,3"
CBK_0001_00_20230804_0057_17,"1,3"
CBK_0001_00_20230804_0057_18,"1,3,8"
CBK_0001_00_20230804_0057_19,2
CBK_0001_00_20230804_0057_20,"1,3,8"
CBK_0001_00_20230804_0057_21,"1,3"
CBK_0001_00_20230804_0057_22,"1,3"
CBK_0001_00_20230804_0057_23,"1,3"
CBK_0001_00_20230804_0057_24,"1,3"
CBK_0001_00_20230804_0057_25,1
CBK_0001_00_20230804_0057_26,"1,3"
CBK_0001_00_20230804_0057_27,"1,3"
CBK_0001_00_20230804_0057_28,"1,3"
CBK_0001_00_20230804_0057_29,"1,8"
CBK_0001_00_20230804_0057_30,"1,8"
CBK_0001_00_20230804_0057_31,"1,8"
CBK_0001_00_20230804_0057_32,"1,3,8"
CBK_0001_00_20230804_0057_33,"1,3,8"
CBK_0001_00_20230804_0057_34,"1,8"
CBK_0001_00_20230804_0057_35,"1,8"
CBK_0001_00_20230804_0058_1,0
CBK_0001_00_20230804_0058_2,0
CBK_0001_00_20230804_0058_3,0
CBK_0001_00_20230804_0058_4,0
CBK_0001_00_20230804_0058_5,0
CBK_0001_00_20230804_0058_6,0
CBK_0001_00_20230804_0058_7,0
CBK_0001_00_20230804_0058_8,0
CBK_0001_00_20230804_0058_9,0
CBK_0001_00_20230804_0058_10,0
CBK_0001_00_20230804_0058_11,4
CBK_0001_00_20230804_0058_12,0
CBK_0001_00_20230804_0058_13,0
CBK_0001_00_20230804_0058_14,0
CBK_0001_00_20230804_0058_15,4
CBK_0001_00_20230804_0058_16,4
CBK_0001_00_20230804_0058_17,"1,4"
CBK_0001_00_20230804_0058_18,"1,3,8"
CBK_0001_00_20230804_0058_19,"1,3"
CBK_0001_00_20230804_0058_20,0
CBK_0001_00_20230804_0058_21,0
CBK_0001_00_20230804_0058_22,1
CBK_0001_00_20230804_0058_23,"1,3,8"
CBK_0001_00_20230804_0058_24,0
CBK_0001_00_20230804_0058_25,0
CBK_0001_00_20230804_0058_26,4
CBK_0001_00_20230804_0058_27,0
CBK_0001_00_20230804_0058_28,0
CBK_0001_00_20230804_0058_29,0
CBK_0001_00_20230804_0058_30,0
CBK_0001_00_20230804_0058_31,0
CBK_0001_00_20230804_0058_32,4
CBK_0001_00_20230804_0058_33,0
CBK_0001_00_20230804_0058_34,0
CBK_0001_00_20230804_0058_35,0
CBK_0001_00_20230804_0059_1,3
CBK_0001_00_20230804_0059_2,3
CBK_0001_00_20230804_0059_3,3
CBK_0001_00_20230804_0059_4,"1,3"
CBK_0001_00_20230804_0059_5,1
CBK_0001_00_20230804_0059_6,3
CBK_0001_00_20230804_0059_7,3
CBK_0001_00_20230804_0059_8,3
CBK_0001_00_20230804_0059_9,3
CBK_0001_00_20230804_0059_10,"2,3"
CBK_0001_00_20230804_0059_11,3
CBK_0001_00_20230804_0059_12,3
CBK_0001_00_20230804_0059_13,3
CBK_0001_00_20230804_0059_14,"2,3"
CBK_0001_00_20230804_0059_15,"2,3"
CBK_0001_00_20230804_0059_16,3
CBK_0001_00_20230804_0059_17,"2,3"
CBK_0001_00_20230804_0059_18,"2,3"
CBK_0001_00_20230804_0059_19,"2,3"
CBK_0001_00_20230804_0059_20,2
CBK_0001_00_20230804_0059_21,"2,3"
CBK_0001_00_20230804_0059_22,"2,3"
CBK_0001_00_20230804_0059_23,"2,3"
CBK_0001_00_20230804_0059_24,"2,3"
CBK_0001_00_20230804_0059_25,1
CBK_0001_00_20230804_0059_26,"2,3"
CBK_0001_00_20230804_0059_27,"1,2"
CBK_0001_00_20230804_0059_28,"2,3"
CBK_0001_00_20230804_0059_29,1
CBK_0001_00_20230804_0059_30,0
CBK_0001_00_20230804_0059_31,0
CBK_0001_00_20230804_0059_32,0
CBK_0001_00_20230804_0059_33,0
CBK_0001_00_20230804_0059_34,0
CBK_0001_00_20230804_0059_35,0
CBK_0001_00_20230804_0060_1,0
CBK_0001_00_20230804_0060_2,0
CBK_0001_00_20230804_0060_3,0
CBK_0001_00_20230804_0060_4,0
CBK_0001_00_20230804_0060_5,5
CBK_0001_00_20230804_0060_6,5
CBK_0001_00_20230804_0060_7,5
CBK_0001_00_20230804_0060_8,5
CBK_0001_00_20230804_0060_9,5
CBK_0001_00_20230804_0060_10,5
CBK_0001_00_20230804_0060_11,"1,3"
CBK_0001_00_20230804_0060_12,"1,5"
CBK_0001_00_20230804_0060_13,5
CBK_0001_00_20230804_0060_14,5
CBK_0001_00_20230804_0060_15,5
CBK_0001_00_20230804_0060_16,"1,3"
CBK_0001_00_20230804_0060_17,"1,3,5"
CBK_0001_00_20230804_0060_18,5
CBK_0001_00_20230804_0060_19,5
CBK_0001_00_20230804_0060_20,5
CBK_0001_00_20230804_0060_21,3
CBK_0001_00_20230804_0060_22,5
CBK_0001_00_20230804_0060_23,5
CBK_0001_00_20230804_0060_24,5
CBK_0001_00_20230804_0060_25,5
CBK_0001_00_20230804_0060_26,0
CBK_0001_00_20230804_0060_27,0
CBK_0001_00_20230804_0060_28,0
CBK_0001_00_20230804_0060_29,0
CBK_0001_00_20230804_0060_30,4
CBK_0001_00_20230804_0060_31,4
CBK_0001_00_20230804_0060_32,4
CBK_0001_00_20230804_0060_33,1
CBK_0001_00_20230804_0060_34,"1,3,5"
CBK_0001_00_20230804_0060_35,1
CBK_0001_00_20230804_0061_1,0
CBK_0001_00_20230804_0061_2,0
CBK_0001_00_20230804_0061_3,0
CBK_0001_00_20230804_0061_4,0
CBK_0001_00_20230804_0061_5,0
CBK_0001_00_20230804_0061_6,1
CBK_0001_00_20230804_0061_7,1
CBK_0001_00_20230804_0061_8,1
CBK_0001_00_20230804_0061_9,1
CBK_0001_00_20230804_0061_10,0
CBK_0001_00_20230804_0061_11,"1,3"
CBK_0001_00_20230804_0061_12,"1,3"
CBK_0001_00_20230804_0061_13,"1,3"
CBK_0001_00_20230804_0061_14,"1,3"
CBK_0001_00_20230804_0061_15,0
CBK_0001_00_20230804_0061_16,"1,3"
CBK_0001_00_20230804_0061_17,"1,3"
CBK_0001_00_20230804_0061_18,"1,3"
CBK_0001_00_20230804_0061_19,"1,3"
CBK_0001_00_20230804_0061_20,0
CBK_0001_00_20230804_0061_21,"1,3"
CBK_0001_00_20230804_0061_22,"1,3"
CBK_0001_00_20230804_0061_23,1
CBK_0001_00_20230804_0061_24,1
CBK_0001_00_20230804_0061_25,0
CBK_0001_00_20230804_0061_26,1
CBK_0001_00_20230804_0061_27,1
CBK_0001_00_20230804_0061_28,1
CBK_0001_00_20230804_0061_29,0
CBK_0001_00_20230804_0061_30,0
CBK_0001_00_20230804_0061_31,0
CBK_0001_00_20230804_0061_32,4
CBK_0001_00_20230804_0061_33,4
CBK_0001_00_20230804_0061_34,0
CBK_0001_00_20230804_0061_35,4
CBK_0001_00_20230804_0062_1,1
CBK_0001_00_20230804_0062_2,"1,3"
CBK_0001_00_20230804_0062_3,"1,4"
CBK_0001_00_20230804_0062_4,"1,4"
CBK_0001_00_20230804_0062_5,"1,4"
CBK_0001_00_20230804_0062_6,"1,3"
CBK_0001_00_20230804_0062_7,"1,3,4"
CBK_0001_00_20230804_0062_8,4
CBK_0001_00_20230804_0062_9,0
CBK_0001_00_20230804_0062_10,0
CBK_0001_00_20230804_0062_11,4
CBK_0001_00_20230804_0062_12,"1,4"
CBK_0001_00_20230804_0062_13,"1,3"
CBK_0001_00_20230804_0062_14,"1,4"
CBK_0001_00_20230804_0062_15,0
CBK_0001_00_20230804_0062_16,"1,3,4"
CBK_0001_00_20230804_0062_17,"1,3,4"
CBK_0001_00_20230804_0062_18,"1,3"
CBK_0001_00_20230804_0062_19,"1,3"
CBK_0001_00_20230804_0062_20,1
CBK_0001_00_20230804_0062_21,"1,3"
CBK_0001_00_20230804_0062_22,"1,3"
CBK_0001_00_20230804_0062_23,"1,3"
CBK_0001_00_20230804_0062_24,"1,3"
CBK_0001_00_20230804_0062_25,1
CBK_0001_00_20230804_0062_26,"1,3"
CBK_0001_00_20230804_0062_27,"1,3"
CBK_0001_00_20230804_0062_28,"1,3"
CBK_0001_00_20230804_0062_29,"1,3"
CBK_0001_00_20230804_0062_30,0
CBK_0001_00_20230804_0062_31,"1,3"
CBK_0001_00_20230804_0062_32,"1,8"
CBK_0001_00_20230804_0062_33,1
CBK_0001_00_20230804_0062_34,1
CBK_0001_00_20230804_0062_35,4
CBK_0001_00_20230804_0063_1,4
CBK_0001_00_20230804_0063_2,0
CBK_0001_00_20230804_0063_3,0
CBK_0001_00_20230804_0063_4,0
CBK_0001_00_20230804_0063_5,0
CBK_0001_00_20230804_0063_6,4
CBK_0001_00_20230804_0063_7,0
CBK_0001_00_20230804_0063_8,0
CBK_0001_00_20230804_0063_9,0
CBK_0001_00_20230804_0063_10,4
CBK_0001_00_20230804_0063_11,0
CBK_0001_00_20230804_0063_12,"1,8"
CBK_0001_00_20230804_0063_13,"1,3,8"
CBK_0001_00_20230804_0063_14,"1,3,8"
CBK_0001_00_20230804_0063_15,4
CBK_0001_00_20230804_0063_16,"1,8"
CBK_0001_00_20230804_0063_17,"1,3,8"
CBK_0001_00_20230804_0063_18,"1,3,8"
CBK_0001_00_20230804_0063_19,"1,3,8"
CBK_0001_00_20230804_0063_20,4
CBK_0001_00_20230804_0063_21,0
CBK_0001_00_20230804_0063_22,"1,3"
CBK_0001_00_20230804_0063_23,3
CBK_0001_00_20230804_0063_24,"1,3,8"
CBK_0001_00_20230804_0063_25,4
CBK_0001_00_20230804_0063_26,4
CBK_0001_00_20230804_0063_27,4
CBK_0001_00_20230804_0063_28,0
CBK_0001_00_20230804_0063_29,4
CBK_0001_00_20230804_0063_30,0
CBK_0001_00_20230804_0063_31,4
CBK_0001_00_20230804_0063_32,4
CBK_0001_00_20230804_0063_33,4
CBK_0001_00_20230804_0063_34,4
CBK_0001_00_20230804_0063_35,4
CBK_0001_00_20230804_0064_1,1
CBK_0001_00_20230804_0064_2,1
CBK_0001_00_20230804_0064_3,1
CBK_0001_00_20230804_0064_4,1
CBK_0001_00_20230804_0064_5,1
CBK_0001_00_20230804_0064_6,"1,3"
CBK_0001_00_20230804_0064_7,"1,3"
CBK_0001_00_20230804_0064_8,"1,2,3"
CBK_0001_00_20230804_0064_9,1
CBK_0001_00_20230804_0064_10,1
CBK_0001_00_20230804_0064_11,"1,3"
CBK_0001_00_20230804_0064_12,"1,3"
CBK_0001_00_20230804_0064_13,"1,2,3"
CBK_0001_00_20230804_0064_14,"1,3"
CBK_0001_00_20230804_0064_15,1
CBK_0001_00_20230804_0064_16,"1,2,3"
CBK_0001_00_20230804_0064_17,"1,2,3"
CBK_0001_00_20230804_0064_18,"1,2,3"
CBK_0001_00_20230804_0064_19,"1,2,3"
CBK_0001_00_20230804_0064_20,"1,2,3"
CBK_0001_00_20230804_0064_21,3
CBK_0001_00_20230804_0064_22,3
CBK_0001_00_20230804_0064_23,"1,2,3"
CBK_0001_00_20230804_0064_24,"1,3"
CBK_0001_00_20230804_0064_25,"1,3"
CBK_0001_00_20230804_0064_26,3
CBK_0001_00_20230804_0064_27,3
CBK_0001_00_20230804_0064_28,3
CBK_0001_00_20230804_0064_29,3
CBK_0001_00_20230804_0064_30,"1,3"
CBK_0001_00_20230804_0064_31,3
CBK_0001_00_20230804_0064_32,3
CBK_0001_00_20230804_0064_33,3
CBK_0001_00_20230804_0064_34,3
CBK_0001_00_20230804_0064_35,3
CBK_0001_00_20230804_0065_1,3
CBK_0001_00_20230804_0065_2,3
CBK_0001_00_20230804_0065_3,"1,3"
CBK_0001_00_20230804_0065_4,"1,3"
CBK_0001_00_20230804_0065_5,3
CBK_0001_00_20230804_0065_6,3
CBK_0001_00_20230804_0065_7,3
CBK_0001_00_20230804_0065_8,3
CBK_0001_00_20230804_0065_9,3
CBK_0001_00_20230804_0065_10,3
CBK_0001_00_20230804_0065_11,"1,3"
CBK_0001_00_20230804_0065_12,3
CBK_0001_00_20230804_0065_13,"1,3"
CBK_0001_00_20230804_0065_14,"1,3"
CBK_0001_00_20230804_0065_15,"1,3"
CBK_0001_00_20230804_0065_16,"1,3"
CBK_0001_00_20230804_0065_17,3
CBK_0001_00_20230804_0065_18,3
CBK_0001_00_20230804_0065_19,3
CBK_0001_00_20230804_0065_20,"1,2,3"
CBK_0001_00_20230804_0065_21,"1,3"
CBK_0001_00_20230804_0065_22,3
CBK_0001_00_20230804_0065_23,3
CBK_0001_00_20230804_0065_24,3
CBK_0001_00_20230804_0065_25,3
CBK_0001_00_20230804_0065_26,3
CBK_0001_00_20230804_0065_27,3
CBK_0001_00_20230804_0065_28,3
CBK_0001_00_20230804_0065_29,3
CBK_0001_00_20230804_0065_30,3
CBK_0001_00_20230804_0065_31,3
CBK_0001_00_20230804_0065_32,3
CBK_0001_00_20230804_0065_33,3
CBK_0001_00_20230804_0065_34,3
CBK_0001_00_20230804_0065_35,3
CBK_0001_00_20230804_0066_1,0
CBK_0001_00_20230804_0066_2,0
CBK_0001_00_20230804_0066_3,0
CBK_0001_00_20230804_0066_4,3
CBK_0001_00_20230804_0066_5,3
CBK_0001_00_20230804_0066_6,0
CBK_0001_00_20230804_0066_7,3
CBK_0001_00_20230804_0066_8,"1,3"
CBK_0001_00_20230804_0066_9,"1,3"
CBK_0001_00_20230804_0066_10,"1,3"
CBK_0001_00_20230804_0066_11,"1,3"
CBK_0001_00_20230804_0066_12,"1,3"
CBK_0001_00_20230804_0066_13,"1,3"
CBK_0001_00_20230804_0066_14,"1,3"
CBK_0001_00_20230804_0066_15,"1,3"
CBK_0001_00_20230804_0066_16,"1,3"
CBK_0001_00_20230804_0066_17,"1,3"
CBK_0001_00_20230804_0066_18,"1,3"
CBK_0001_00_20230804_0066_19,"1,3"
CBK_0001_00_20230804_0066_20,"1,3"
CBK_0001_00_20230804_0066_21,"1,3"
CBK_0001_00_20230804_0066_22,"1,3"
CBK_0001_00_20230804_0066_23,"1,3"
CBK_0001_00_20230804_0066_24,"1,3"
CBK_0001_00_20230804_0066_25,3
CBK_0001_00_20230804_0066_26,"1,3"
CBK_0001_00_20230804_0066_27,"1,3"
CBK_0001_00_20230804_0066_28,"1,3"
CBK_0001_00_20230804_0066_29,"1,3"
CBK_0001_00_20230804_0066_30,3
CBK_0001_00_20230804_0066_31,3
CBK_0001_00_20230804_0066_32,"1,3"
CBK_0001_00_20230804_0066_33,"1,3,4"
CBK_0001_00_20230804_0066_34,"1,3"
CBK_0001_00_20230804_0066_35,3
CBK_0001_00_20230804_0067_1,4
CBK_0001_00_20230804_0067_2,4
CBK_0001_00_20230804_0067_3,4
CBK_0001_00_20230804_0067_4,4
CBK_0001_00_20230804_0067_5,4
CBK_0001_00_20230804_0067_6,4
CBK_0001_00_20230804_0067_7,0
CBK_0001_00_20230804_0067_8,4
CBK_0001_00_20230804_0067_9,4
CBK_0001_00_20230804_0067_10,4
CBK_0001_00_20230804_0067_11,4
CBK_0001_00_20230804_0067_12,4
CBK_0001_00_20230804_0067_13,4
CBK_0001_00_20230804_0067_14,4
CBK_0001_00_20230804_0067_15,0
CBK_0001_00_20230804_0067_16,4
CBK_0001_00_20230804_0067_17,0
CBK_0001_00_20230804_0067_18,0
CBK_0001_00_20230804_0067_19,0
CBK_0001_00_20230804_0067_20,0
CBK_0001_00_20230804_0067_21,4
CBK_0001_00_20230804_0067_22,4
CBK_0001_00_20230804_0067_23,4
CBK_0001_00_20230804_0067_24,4
CBK_0001_00_20230804_0067_25,0
CBK_0001_00_20230804_0067_26,0
CBK_0001_00_20230804_0067_27,4
CBK_0001_00_20230804_0067_28,4
CBK_0001_00_20230804_0067_29,4
CBK_0001_00_20230804_0067_30,0
CBK_0001_00_20230804_0067_31,0
CBK_0001_00_20230804_0067_32,0
CBK_0001_00_20230804_0067_33,4
CBK_0001_00_20230804_0067_34,4
CBK_0001_00_20230804_0067_35,4
CBK_0001_00_20230804_0068_1,"1,3"
CBK_0001_00_20230804_0068_2,"1,3"
CBK_0001_00_20230804_0068_3,3
CBK_0001_00_20230804_0068_4,3
CBK_0001_00_20230804_0068_5,3
CBK_0001_00_20230804_0068_6,"1,3"
CBK_0001_00_20230804_0068_7,3
CBK_0001_00_20230804_0068_8,3
CBK_0001_00_20230804_0068_9,"1,3"
CBK_0001_00_20230804_0068_10,"1,3"
CBK_0001_00_20230804_0068_11,3
CBK_0001_00_20230804_0068_12,3
CBK_0001_00_20230804_0068_13,3
CBK_0001_00_20230804_0068_14,"1,3"
CBK_0001_00_20230804_0068_15,1
CBK_0001_00_20230804_0068_16,3
CBK_0001_00_20230804_0068_17,"1,3"
CBK_0001_00_20230804_0068_18,3
CBK_0001_00_20230804_0068_19,"1,3"
CBK_0001_00_20230804_0068_20,"1,3"
CBK_0001_00_20230804_0068_21,3
CBK_0001_00_20230804_0068_22,"1,3"
CBK_0001_00_20230804_0068_23,"1,3"
CBK_0001_00_20230804_0068_24,"1,3"
CBK_0001_00_20230804_0068_25,1
CBK_0001_00_20230804_0068_26,3
CBK_0001_00_20230804_0068_27,"1,3"
CBK_0001_00_20230804_0068_28,"1,3"
CBK_0001_00_20230804_0068_29,1
CBK_0001_00_20230804_0068_30,0
CBK_0001_00_20230804_0068_31,0
CBK_0001_00_20230804_0068_32,0
CBK_0001_00_20230804_0068_33,0
CBK_0001_00_20230804_0068_34,0
CBK_0001_00_20230804_0068_35,0
